"obecVysledkyId","obecId","nuts5","stranaId","hlasy","hlasyPct"
40316,2507,"562700",12,2,2.00
40317,2507,"562700",16,1,1.00
40318,2507,"562700",24,1,1.00
40319,2507,"562700",25,1,1.00
40320,2507,"562700",26,11,11.00
40321,2507,"562700",27,14,14.00
40322,2507,"562700",28,15,15.00
40323,2507,"562700",30,29,29.00
40324,2507,"562700",31,1,1.00
40325,2507,"562700",39,1,1.00
40326,2508,"562718",5,8,4.37
40327,2508,"562718",6,4,2.19
40328,2508,"562718",7,7,3.83
40329,2508,"562718",9,8,4.37
40330,2508,"562718",10,2,1.09
40331,2508,"562718",12,3,1.64
40332,2508,"562718",13,1,0.55
40333,2508,"562718",15,1,0.55
40334,2508,"562718",19,1,0.55
40335,2508,"562718",21,1,0.55
40336,2508,"562718",24,10,5.46
40337,2508,"562718",25,3,1.64
40338,2508,"562718",26,24,13.11
40339,2508,"562718",27,10,5.46
40340,2508,"562718",28,29,15.85
40341,2508,"562718",29,2,1.09
40342,2508,"562718",30,64,34.97
40343,2508,"562718",31,1,0.55
40344,2508,"562718",34,1,0.55
40345,2508,"562718",39,3,1.64
40346,2509,"562751",2,1,0.33
40347,2509,"562751",4,1,0.33
40348,2509,"562751",5,40,13.07
40349,2509,"562751",6,3,0.98
40350,2509,"562751",7,13,4.25
40351,2509,"562751",9,47,15.36
40352,2509,"562751",10,1,0.33
40353,2509,"562751",12,4,1.31
40354,2509,"562751",13,2,0.65
40355,2509,"562751",16,3,0.98
40356,2509,"562751",19,1,0.33
40357,2509,"562751",24,3,0.98
40358,2509,"562751",25,2,0.65
40359,2509,"562751",26,33,10.78
40360,2509,"562751",27,46,15.03
40361,2509,"562751",28,17,5.56
40362,2509,"562751",30,76,24.84
40363,2509,"562751",31,2,0.65
40364,2509,"562751",34,5,1.63
40365,2509,"562751",39,4,1.31
40366,2509,"562751",40,2,0.65
40367,2510,"562777",1,2,0.10
40368,2510,"562777",2,9,0.46
40369,2510,"562777",3,11,0.57
40370,2510,"562777",4,2,0.10
40371,2510,"562777",5,216,11.12
40372,2510,"562777",6,54,2.78
40373,2510,"562777",7,69,3.55
40374,2510,"562777",8,7,0.36
40375,2510,"562777",9,161,8.29
40376,2510,"562777",10,2,0.10
40377,2510,"562777",11,5,0.26
40378,2510,"562777",12,21,1.08
40379,2510,"562777",13,9,0.46
40380,2510,"562777",14,4,0.21
40381,2510,"562777",16,14,0.72
40382,2510,"562777",17,4,0.21
40383,2510,"562777",19,3,0.15
40384,2510,"562777",22,1,0.05
40385,2510,"562777",23,1,0.05
40386,2510,"562777",24,32,1.65
40387,2510,"562777",25,7,0.36
40388,2510,"562777",26,177,9.11
40389,2510,"562777",27,226,11.63
40390,2510,"562777",28,253,13.02
40391,2510,"562777",29,1,0.05
40392,2510,"562777",30,568,29.23
40393,2510,"562777",31,6,0.31
40394,2510,"562777",33,2,0.10
40395,2510,"562777",34,14,0.72
40396,2510,"562777",35,4,0.21
40397,2510,"562777",36,2,0.10
40398,2510,"562777",37,6,0.31
40399,2510,"562777",39,43,2.21
40400,2510,"562777",40,7,0.36
40401,2511,"562793",2,2,1.55
40402,2511,"562793",5,16,12.40
40403,2511,"562793",6,3,2.33
40404,2511,"562793",7,2,1.55
40405,2511,"562793",9,9,6.98
40406,2511,"562793",13,1,0.78
40407,2511,"562793",16,1,0.78
40408,2511,"562793",24,1,0.78
40409,2511,"562793",25,5,3.88
40410,2511,"562793",26,21,16.28
40411,2511,"562793",27,5,3.88
40412,2511,"562793",28,12,9.30
40413,2511,"562793",30,48,37.21
40414,2511,"562793",39,3,2.33
40415,2512,"562823",2,2,1.01
40416,2512,"562823",3,1,0.51
40417,2512,"562823",5,12,6.06
40418,2512,"562823",6,9,4.55
40419,2512,"562823",7,6,3.03
40420,2512,"562823",9,10,5.05
40421,2512,"562823",10,1,0.51
40422,2512,"562823",12,3,1.52
40423,2512,"562823",16,4,2.02
40424,2512,"562823",21,1,0.51
40425,2512,"562823",24,3,1.52
40426,2512,"562823",26,22,11.11
40427,2512,"562823",27,24,12.12
40428,2512,"562823",28,27,13.64
40429,2512,"562823",30,61,30.81
40430,2512,"562823",31,2,1.01
40431,2512,"562823",34,2,1.01
40432,2512,"562823",35,1,0.51
40433,2512,"562823",37,1,0.51
40434,2512,"562823",39,6,3.03
40435,2513,"562858",1,1,0.12
40436,2513,"562858",2,3,0.37
40437,2513,"562858",3,2,0.25
40438,2513,"562858",4,1,0.12
40439,2513,"562858",5,60,7.41
40440,2513,"562858",6,24,2.96
40441,2513,"562858",7,43,5.31
40442,2513,"562858",8,1,0.12
40443,2513,"562858",9,55,6.79
40444,2513,"562858",11,2,0.25
40445,2513,"562858",12,23,2.84
40446,2513,"562858",13,1,0.12
40447,2513,"562858",15,1,0.12
40448,2513,"562858",16,14,1.73
40449,2513,"562858",17,1,0.12
40450,2513,"562858",19,11,1.36
40451,2513,"562858",22,1,0.12
40452,2513,"562858",24,10,1.23
40453,2513,"562858",25,6,0.74
40454,2513,"562858",26,54,6.67
40455,2513,"562858",27,79,9.75
40456,2513,"562858",28,89,10.99
40457,2513,"562858",30,301,37.16
40458,2513,"562858",33,1,0.12
40459,2513,"562858",34,5,0.62
40460,2513,"562858",36,1,0.12
40461,2513,"562858",37,2,0.25
40462,2513,"562858",39,15,1.85
40463,2513,"562858",40,3,0.37
40464,2514,"562874",2,1,1.64
40465,2514,"562874",5,2,3.28
40466,2514,"562874",7,2,3.28
40467,2514,"562874",9,19,31.15
40468,2514,"562874",11,1,1.64
40469,2514,"562874",19,1,1.64
40470,2514,"562874",26,1,1.64
40471,2514,"562874",27,2,3.28
40472,2514,"562874",28,6,9.84
40473,2514,"562874",30,24,39.34
40474,2514,"562874",32,2,3.28
40475,2515,"562882",1,2,0.08
40476,2515,"562882",2,16,0.62
40477,2515,"562882",3,7,0.27
40478,2515,"562882",4,4,0.16
40479,2515,"562882",5,334,12.97
40480,2515,"562882",6,50,1.94
40481,2515,"562882",7,102,3.96
40482,2515,"562882",8,2,0.08
40483,2515,"562882",9,249,9.67
40484,2515,"562882",10,6,0.23
40485,2515,"562882",11,5,0.19
40486,2515,"562882",12,21,0.82
40487,2515,"562882",13,5,0.19
40488,2515,"562882",14,5,0.19
40489,2515,"562882",15,3,0.12
40490,2515,"562882",16,30,1.16
40491,2515,"562882",17,1,0.04
40492,2515,"562882",19,15,0.58
40493,2515,"562882",21,1,0.04
40494,2515,"562882",22,3,0.12
40495,2515,"562882",23,2,0.08
40496,2515,"562882",24,45,1.75
40497,2515,"562882",25,5,0.19
40498,2515,"562882",26,213,8.27
40499,2515,"562882",27,272,10.56
40500,2515,"562882",28,358,13.90
40501,2515,"562882",29,1,0.04
40502,2515,"562882",30,707,27.45
40503,2515,"562882",31,7,0.27
40504,2515,"562882",33,3,0.12
40505,2515,"562882",34,21,0.82
40506,2515,"562882",36,8,0.31
40507,2515,"562882",37,13,0.50
40508,2515,"562882",39,46,1.79
40509,2515,"562882",40,14,0.54
40510,2516,"562891",2,1,1.11
40511,2516,"562891",5,15,16.67
40512,2516,"562891",6,4,4.44
40513,2516,"562891",7,1,1.11
40514,2516,"562891",9,12,13.33
40515,2516,"562891",11,1,1.11
40516,2516,"562891",19,2,2.22
40517,2516,"562891",24,5,5.56
40518,2516,"562891",26,5,5.56
40519,2516,"562891",27,10,11.11
40520,2516,"562891",28,11,12.22
40521,2516,"562891",30,23,25.56
40522,2517,"562912",5,30,10.87
40523,2517,"562912",6,8,2.90
40524,2517,"562912",7,15,5.43
40525,2517,"562912",8,1,0.36
40526,2517,"562912",9,19,6.88
40527,2517,"562912",10,1,0.36
40528,2517,"562912",11,1,0.36
40529,2517,"562912",12,5,1.81
40530,2517,"562912",14,1,0.36
40531,2517,"562912",16,4,1.45
40532,2517,"562912",17,1,0.36
40533,2517,"562912",18,1,0.36
40534,2517,"562912",23,1,0.36
40535,2517,"562912",24,4,1.45
40536,2517,"562912",25,1,0.36
40537,2517,"562912",26,23,8.33
40538,2517,"562912",27,22,7.97
40539,2517,"562912",28,33,11.96
40540,2517,"562912",30,83,30.07
40541,2517,"562912",31,1,0.36
40542,2517,"562912",34,2,0.72
40543,2517,"562912",36,1,0.36
40544,2517,"562912",39,17,6.16
40545,2517,"562912",40,1,0.36
40546,2518,"562921",5,16,9.58
40547,2518,"562921",6,5,2.99
40548,2518,"562921",7,4,2.40
40549,2518,"562921",9,10,5.99
40550,2518,"562921",12,1,0.60
40551,2518,"562921",14,1,0.60
40552,2518,"562921",15,1,0.60
40553,2518,"562921",18,2,1.20
40554,2518,"562921",26,17,10.18
40555,2518,"562921",27,24,14.37
40556,2518,"562921",28,17,10.18
40557,2518,"562921",30,58,34.73
40558,2518,"562921",34,1,0.60
40559,2518,"562921",35,1,0.60
40560,2518,"562921",36,1,0.60
40561,2518,"562921",39,4,2.40
40562,2518,"562921",40,4,2.40
40563,2519,"562939",1,1,1.18
40564,2519,"562939",5,9,10.59
40565,2519,"562939",6,3,3.53
40566,2519,"562939",7,4,4.71
40567,2519,"562939",9,1,1.18
40568,2519,"562939",12,6,7.06
40569,2519,"562939",24,4,4.71
40570,2519,"562939",26,5,5.88
40571,2519,"562939",27,6,7.06
40572,2519,"562939",28,12,14.12
40573,2519,"562939",30,25,29.41
40574,2519,"562939",31,1,1.18
40575,2519,"562939",34,1,1.18
40576,2519,"562939",35,1,1.18
40577,2519,"562939",39,6,7.06
40578,2520,"562947",2,1,0.56
40579,2520,"562947",5,27,15.00
40580,2520,"562947",6,6,3.33
40581,2520,"562947",7,4,2.22
40582,2520,"562947",9,9,5.00
40583,2520,"562947",10,1,0.56
40584,2520,"562947",12,2,1.11
40585,2520,"562947",16,3,1.67
40586,2520,"562947",17,2,1.11
40587,2520,"562947",24,4,2.22
40588,2520,"562947",26,20,11.11
40589,2520,"562947",27,16,8.89
40590,2520,"562947",28,16,8.89
40591,2520,"562947",30,59,32.78
40592,2520,"562947",33,1,0.56
40593,2520,"562947",39,5,2.78
40594,2520,"562947",40,4,2.22
40595,2521,"566900",2,1,0.89
40596,2521,"566900",5,17,15.18
40597,2521,"566900",6,3,2.68
40598,2521,"566900",7,1,0.89
40599,2521,"566900",9,5,4.46
40600,2521,"566900",12,2,1.79
40601,2521,"566900",14,1,0.89
40602,2521,"566900",16,1,0.89
40603,2521,"566900",26,14,12.50
40604,2521,"566900",27,14,12.50
40605,2521,"566900",28,8,7.14
40606,2521,"566900",30,44,39.29
40607,2521,"566900",39,1,0.89
40608,2522,"546062",4,1,2.94
40609,2522,"546062",5,4,11.76
40610,2522,"546062",6,3,8.82
40611,2522,"546062",7,3,8.82
40612,2522,"546062",9,5,14.71
40613,2522,"546062",24,1,2.94
40614,2522,"546062",26,5,14.71
40615,2522,"546062",27,2,5.88
40616,2522,"546062",28,4,11.76
40617,2522,"546062",30,6,17.65
40618,2523,"546071",5,5,7.04
40619,2523,"546071",7,2,2.82
40620,2523,"546071",9,9,12.68
40621,2523,"546071",11,1,1.41
40622,2523,"546071",13,1,1.41
40623,2523,"546071",16,2,2.82
40624,2523,"546071",24,2,2.82
40625,2523,"546071",26,6,8.45
40626,2523,"546071",27,5,7.04
40627,2523,"546071",28,7,9.86
40628,2523,"546071",30,27,38.03
40629,2523,"546071",31,1,1.41
40630,2523,"546071",40,3,4.23
40631,2524,"546160",3,1,1.89
40632,2524,"546160",5,7,13.21
40633,2524,"546160",7,2,3.77
40634,2524,"546160",9,14,26.42
40635,2524,"546160",13,1,1.89
40636,2524,"546160",19,5,9.43
40637,2524,"546160",27,10,18.87
40638,2524,"546160",28,2,3.77
40639,2524,"546160",30,9,16.98
40640,2524,"546160",37,2,3.77
40641,2525,"546518",5,6,23.08
40642,2525,"546518",9,1,3.85
40643,2525,"546518",17,1,3.85
40644,2525,"546518",24,2,7.69
40645,2525,"546518",26,8,30.77
40646,2525,"546518",27,1,3.85
40647,2525,"546518",28,3,11.54
40648,2525,"546518",30,4,15.38
40649,2526,"562971",1,5,0.07
40650,2526,"562971",2,46,0.64
40651,2526,"562971",3,23,0.32
40652,2526,"562971",4,1,0.01
40653,2526,"562971",5,791,10.93
40654,2526,"562971",6,175,2.42
40655,2526,"562971",7,253,3.49
40656,2526,"562971",8,9,0.12
40657,2526,"562971",9,666,9.20
40658,2526,"562971",10,20,0.28
40659,2526,"562971",11,20,0.28
40660,2526,"562971",12,58,0.80
40661,2526,"562971",13,18,0.25
40662,2526,"562971",14,15,0.21
40663,2526,"562971",15,20,0.28
40664,2526,"562971",16,80,1.10
40665,2526,"562971",17,2,0.03
40666,2526,"562971",18,5,0.07
40667,2526,"562971",19,89,1.23
40668,2526,"562971",21,2,0.03
40669,2526,"562971",22,5,0.07
40670,2526,"562971",23,7,0.10
40671,2526,"562971",24,148,2.04
40672,2526,"562971",25,44,0.61
40673,2526,"562971",26,575,7.94
40674,2526,"562971",27,752,10.39
40675,2526,"562971",28,937,12.94
40676,2526,"562971",29,5,0.07
40677,2526,"562971",30,2143,29.60
40678,2526,"562971",31,9,0.12
40679,2526,"562971",33,2,0.03
40680,2526,"562971",34,60,0.83
40681,2526,"562971",35,9,0.12
40682,2526,"562971",36,16,0.22
40683,2526,"562971",37,32,0.44
40684,2526,"562971",39,158,2.18
40685,2526,"562971",40,40,0.55
40686,2527,"562980",5,1,2.04
40687,2527,"562980",6,1,2.04
40688,2527,"562980",9,2,4.08
40689,2527,"562980",10,1,2.04
40690,2527,"562980",15,1,2.04
40691,2527,"562980",19,5,10.20
40692,2527,"562980",24,2,4.08
40693,2527,"562980",26,2,4.08
40694,2527,"562980",27,5,10.20
40695,2527,"562980",28,12,24.49
40696,2527,"562980",30,12,24.49
40697,2527,"562980",39,4,8.16
40698,2527,"562980",40,1,2.04
40699,2528,"562998",5,19,13.57
40700,2528,"562998",7,6,4.29
40701,2528,"562998",9,11,7.86
40702,2528,"562998",11,1,0.71
40703,2528,"562998",12,1,0.71
40704,2528,"562998",16,1,0.71
40705,2528,"562998",24,6,4.29
40706,2528,"562998",26,16,11.43
40707,2528,"562998",27,19,13.57
40708,2528,"562998",28,22,15.71
40709,2528,"562998",30,32,22.86
40710,2528,"562998",34,2,1.43
40711,2528,"562998",39,4,2.86
40712,2529,"563005",5,8,13.33
40713,2529,"563005",6,1,1.67
40714,2529,"563005",7,2,3.33
40715,2529,"563005",9,6,10.00
40716,2529,"563005",19,5,8.33
40717,2529,"563005",26,13,21.67
40718,2529,"563005",27,5,8.33
40719,2529,"563005",28,9,15.00
40720,2529,"563005",30,9,15.00
40721,2529,"563005",32,1,1.67
40722,2529,"563005",34,1,1.67
40723,2530,"563013",1,1,0.48
40724,2530,"563013",2,1,0.48
40725,2530,"563013",3,2,0.95
40726,2530,"563013",4,1,0.48
40727,2530,"563013",5,13,6.19
40728,2530,"563013",6,4,1.90
40729,2530,"563013",7,5,2.38
40730,2530,"563013",9,26,12.38
40731,2530,"563013",10,2,0.95
40732,2530,"563013",11,2,0.95
40733,2530,"563013",12,4,1.90
40734,2530,"563013",19,2,0.95
40735,2530,"563013",21,1,0.48
40736,2530,"563013",23,1,0.48
40737,2530,"563013",24,2,0.95
40738,2530,"563013",25,1,0.48
40739,2530,"563013",26,15,7.14
40740,2530,"563013",27,28,13.33
40741,2530,"563013",28,31,14.76
40742,2530,"563013",30,59,28.10
40743,2530,"563013",34,5,2.38
40744,2530,"563013",39,2,0.95
40745,2530,"563013",40,2,0.95
40746,2531,"563021",2,1,1.09
40747,2531,"563021",4,1,1.09
40748,2531,"563021",5,10,10.87
40749,2531,"563021",7,5,5.43
40750,2531,"563021",9,7,7.61
40751,2531,"563021",11,1,1.09
40752,2531,"563021",16,1,1.09
40753,2531,"563021",26,4,4.35
40754,2531,"563021",27,8,8.70
40755,2531,"563021",28,15,16.30
40756,2531,"563021",30,36,39.13
40757,2531,"563021",36,1,1.09
40758,2531,"563021",40,2,2.17
40759,2532,"563048",5,1,2.86
40760,2532,"563048",9,5,14.29
40761,2532,"563048",15,1,2.86
40762,2532,"563048",16,1,2.86
40763,2532,"563048",25,2,5.71
40764,2532,"563048",26,3,8.57
40765,2532,"563048",27,9,25.71
40766,2532,"563048",28,5,14.29
40767,2532,"563048",30,7,20.00
40768,2532,"563048",36,1,2.86
40769,2533,"563056",2,4,2.44
40770,2533,"563056",5,16,9.76
40771,2533,"563056",6,8,4.88
40772,2533,"563056",7,3,1.83
40773,2533,"563056",9,13,7.93
40774,2533,"563056",11,1,0.61
40775,2533,"563056",12,1,0.61
40776,2533,"563056",13,1,0.61
40777,2533,"563056",16,3,1.83
40778,2533,"563056",19,3,1.83
40779,2533,"563056",26,12,7.32
40780,2533,"563056",27,32,19.51
40781,2533,"563056",28,11,6.71
40782,2533,"563056",29,2,1.22
40783,2533,"563056",30,43,26.22
40784,2533,"563056",34,1,0.61
40785,2533,"563056",36,1,0.61
40786,2533,"563056",37,5,3.05
40787,2533,"563056",39,4,2.44
40788,2534,"563064",5,4,7.14
40789,2534,"563064",6,3,5.36
40790,2534,"563064",9,10,17.86
40791,2534,"563064",12,1,1.79
40792,2534,"563064",15,1,1.79
40793,2534,"563064",17,1,1.79
40794,2534,"563064",19,5,8.93
40795,2534,"563064",26,1,1.79
40796,2534,"563064",27,6,10.71
40797,2534,"563064",28,8,14.29
40798,2534,"563064",30,14,25.00
40799,2534,"563064",34,1,1.79
40800,2534,"563064",40,1,1.79
40801,2535,"563072",2,1,1.41
40802,2535,"563072",4,1,1.41
40803,2535,"563072",5,2,2.82
40804,2535,"563072",6,1,1.41
40805,2535,"563072",7,1,1.41
40806,2535,"563072",9,11,15.49
40807,2535,"563072",10,2,2.82
40808,2535,"563072",12,2,2.82
40809,2535,"563072",13,1,1.41
40810,2535,"563072",16,1,1.41
40811,2535,"563072",19,1,1.41
40812,2535,"563072",26,4,5.63
40813,2535,"563072",27,8,11.27
40814,2535,"563072",28,9,12.68
40815,2535,"563072",29,1,1.41
40816,2535,"563072",30,22,30.99
40817,2535,"563072",39,2,2.82
40818,2535,"563072",40,1,1.41
40819,2536,"563081",2,2,2.00
40820,2536,"563081",5,11,11.00
40821,2536,"563081",6,4,4.00
40822,2536,"563081",7,3,3.00
40823,2536,"563081",9,16,16.00
40824,2536,"563081",10,1,1.00
40825,2536,"563081",11,1,1.00
40826,2536,"563081",12,4,4.00
40827,2536,"563081",14,1,1.00
40828,2536,"563081",19,2,2.00
40829,2536,"563081",27,2,2.00
40830,2536,"563081",28,14,14.00
40831,2536,"563081",30,38,38.00
40832,2536,"563081",37,1,1.00
40833,2537,"563099",1,4,0.17
40834,2537,"563099",2,6,0.25
40835,2537,"563099",3,7,0.30
40836,2537,"563099",4,1,0.04
40837,2537,"563099",5,294,12.41
40838,2537,"563099",6,59,2.49
40839,2537,"563099",7,109,4.60
40840,2537,"563099",8,6,0.25
40841,2537,"563099",9,232,9.79
40842,2537,"563099",10,10,0.42
40843,2537,"563099",11,5,0.21
40844,2537,"563099",12,39,1.65
40845,2537,"563099",13,10,0.42
40846,2537,"563099",14,2,0.08
40847,2537,"563099",15,5,0.21
40848,2537,"563099",16,20,0.84
40849,2537,"563099",17,2,0.08
40850,2537,"563099",19,31,1.31
40851,2537,"563099",23,6,0.25
40852,2537,"563099",24,40,1.69
40853,2537,"563099",25,9,0.38
40854,2537,"563099",26,150,6.33
40855,2537,"563099",27,249,10.51
40856,2537,"563099",28,315,13.30
40857,2537,"563099",30,675,28.49
40858,2537,"563099",34,20,0.84
40859,2537,"563099",35,1,0.04
40860,2537,"563099",36,3,0.13
40861,2537,"563099",37,5,0.21
40862,2537,"563099",39,41,1.73
40863,2537,"563099",40,13,0.55
40864,2538,"563102",1,2,0.08
40865,2538,"563102",2,7,0.28
40866,2538,"563102",3,13,0.53
40867,2538,"563102",4,4,0.16
40868,2538,"563102",5,344,13.94
40869,2538,"563102",6,79,3.20
40870,2538,"563102",7,104,4.22
40871,2538,"563102",8,2,0.08
40872,2538,"563102",9,157,6.36
40873,2538,"563102",10,11,0.45
40874,2538,"563102",11,1,0.04
40875,2538,"563102",12,44,1.78
40876,2538,"563102",13,6,0.24
40877,2538,"563102",14,1,0.04
40878,2538,"563102",15,4,0.16
40879,2538,"563102",16,22,0.89
40880,2538,"563102",19,6,0.24
40881,2538,"563102",22,3,0.12
40882,2538,"563102",23,3,0.12
40883,2538,"563102",24,42,1.70
40884,2538,"563102",25,18,0.73
40885,2538,"563102",26,200,8.11
40886,2538,"563102",27,270,10.94
40887,2538,"563102",28,259,10.50
40888,2538,"563102",29,5,0.20
40889,2538,"563102",30,754,30.56
40890,2538,"563102",31,5,0.20
40891,2538,"563102",32,1,0.04
40892,2538,"563102",33,3,0.12
40893,2538,"563102",34,16,0.65
40894,2538,"563102",36,14,0.57
40895,2538,"563102",37,7,0.28
40896,2538,"563102",39,46,1.86
40897,2538,"563102",40,14,0.57
40898,2539,"563111",5,12,23.08
40899,2539,"563111",6,1,1.92
40900,2539,"563111",7,7,13.46
40901,2539,"563111",9,5,9.62
40902,2539,"563111",19,1,1.92
40903,2539,"563111",24,2,3.85
40904,2539,"563111",25,1,1.92
40905,2539,"563111",26,4,7.69
40906,2539,"563111",27,4,7.69
40907,2539,"563111",28,6,11.54
40908,2539,"563111",30,8,15.38
40909,2539,"563111",39,1,1.92
40910,2540,"563129",2,9,0.43
40911,2540,"563129",3,9,0.43
40912,2540,"563129",5,200,9.49
40913,2540,"563129",6,52,2.47
40914,2540,"563129",7,66,3.13
40915,2540,"563129",8,2,0.09
40916,2540,"563129",9,161,7.64
40917,2540,"563129",10,7,0.33
40918,2540,"563129",11,4,0.19
40919,2540,"563129",12,24,1.14
40920,2540,"563129",13,5,0.24
40921,2540,"563129",14,3,0.14
40922,2540,"563129",15,3,0.14
40923,2540,"563129",16,13,0.62
40924,2540,"563129",17,2,0.09
40925,2540,"563129",18,2,0.09
40926,2540,"563129",19,6,0.28
40927,2540,"563129",22,2,0.09
40928,2540,"563129",23,3,0.14
40929,2540,"563129",24,32,1.52
40930,2540,"563129",25,5,0.24
40931,2540,"563129",26,125,5.93
40932,2540,"563129",27,256,12.15
40933,2540,"563129",28,285,13.53
40934,2540,"563129",29,9,0.43
40935,2540,"563129",30,681,32.32
40936,2540,"563129",31,4,0.19
40937,2540,"563129",34,19,0.90
40938,2540,"563129",35,3,0.14
40939,2540,"563129",36,77,3.65
40940,2540,"563129",37,6,0.28
40941,2540,"563129",38,4,0.19
40942,2540,"563129",39,24,1.14
40943,2540,"563129",40,4,0.19
40944,2541,"563137",2,4,2.29
40945,2541,"563137",4,1,0.57
40946,2541,"563137",5,19,10.86
40947,2541,"563137",6,10,5.71
40948,2541,"563137",7,11,6.29
40949,2541,"563137",9,21,12.00
40950,2541,"563137",12,2,1.14
40951,2541,"563137",15,1,0.57
40952,2541,"563137",19,1,0.57
40953,2541,"563137",24,5,2.86
40954,2541,"563137",26,9,5.14
40955,2541,"563137",27,12,6.86
40956,2541,"563137",28,34,19.43
40957,2541,"563137",30,40,22.86
40958,2541,"563137",34,4,2.29
40959,2541,"563137",40,1,0.57
40960,2542,"563161",5,5,9.26
40961,2542,"563161",6,1,1.85
40962,2542,"563161",7,2,3.70
40963,2542,"563161",9,2,3.70
40964,2542,"563161",24,5,9.26
40965,2542,"563161",26,5,9.26
40966,2542,"563161",27,9,16.67
40967,2542,"563161",28,11,20.37
40968,2542,"563161",30,10,18.52
40969,2542,"563161",31,1,1.85
40970,2542,"563161",34,2,3.70
40971,2542,"563161",36,1,1.85
40972,2543,"563188",2,2,3.33
40973,2543,"563188",5,6,10.00
40974,2543,"563188",6,1,1.67
40975,2543,"563188",7,9,15.00
40976,2543,"563188",9,11,18.33
40977,2543,"563188",10,2,3.33
40978,2543,"563188",12,2,3.33
40979,2543,"563188",16,1,1.67
40980,2543,"563188",19,1,1.67
40981,2543,"563188",26,2,3.33
40982,2543,"563188",27,5,8.33
40983,2543,"563188",28,4,6.67
40984,2543,"563188",30,8,13.33
40985,2543,"563188",34,3,5.00
40986,2543,"563188",37,1,1.67
40987,2543,"563188",40,2,3.33
40988,2544,"563200",1,2,1.29
40989,2544,"563200",2,1,0.65
40990,2544,"563200",3,1,0.65
40991,2544,"563200",5,21,13.55
40992,2544,"563200",6,7,4.52
40993,2544,"563200",7,2,1.29
40994,2544,"563200",9,17,10.97
40995,2544,"563200",12,3,1.94
40996,2544,"563200",19,5,3.23
40997,2544,"563200",24,10,6.45
40998,2544,"563200",26,17,10.97
40999,2544,"563200",27,7,4.52
41000,2544,"563200",28,28,18.06
41001,2544,"563200",29,1,0.65
41002,2544,"563200",30,27,17.42
41003,2544,"563200",35,3,1.94
41004,2544,"563200",39,1,0.65
41005,2544,"563200",40,2,1.29
41006,2545,"563218",1,2,1.82
41007,2545,"563218",4,1,0.91
41008,2545,"563218",5,8,7.27
41009,2545,"563218",6,7,6.36
41010,2545,"563218",7,10,9.09
41011,2545,"563218",9,19,17.27
41012,2545,"563218",11,1,0.91
41013,2545,"563218",12,3,2.73
41014,2545,"563218",15,1,0.91
41015,2545,"563218",16,1,0.91
41016,2545,"563218",18,1,0.91
41017,2545,"563218",19,1,0.91
41018,2545,"563218",22,1,0.91
41019,2545,"563218",26,3,2.73
41020,2545,"563218",27,2,1.82
41021,2545,"563218",28,9,8.18
41022,2545,"563218",30,33,30.00
41023,2545,"563218",34,2,1.82
41024,2545,"563218",36,1,0.91
41025,2545,"563218",39,4,3.64
41026,2546,"563226",5,5,10.64
41027,2546,"563226",6,4,8.51
41028,2546,"563226",7,2,4.26
