"okresVysledkyId","okresId","nuts4","stranaId","hlasy","hlasyPct"
728,19,"CZ0316",27,2181,13.34
729,19,"CZ0316",28,1567,9.59
730,19,"CZ0316",29,46,0.28
731,19,"CZ0316",30,3888,23.78
732,19,"CZ0316",31,29,0.18
733,19,"CZ0316",32,2,0.01
734,19,"CZ0316",33,4,0.02
735,19,"CZ0316",34,101,0.62
736,19,"CZ0316",35,10,0.06
737,19,"CZ0316",36,59,0.36
738,19,"CZ0316",37,61,0.37
739,19,"CZ0316",38,4,0.02
740,19,"CZ0316",39,1058,6.47
741,19,"CZ0316",40,81,0.50
742,20,"CZ0317",1,26,0.11
743,20,"CZ0317",2,85,0.35
744,20,"CZ0317",3,87,0.35
745,20,"CZ0317",4,14,0.06
746,20,"CZ0317",5,3570,14.50
747,20,"CZ0317",6,373,1.51
748,20,"CZ0317",7,1003,4.07
749,20,"CZ0317",8,7,0.03
750,20,"CZ0317",9,1841,7.47
751,20,"CZ0317",10,61,0.25
752,20,"CZ0317",11,39,0.16
753,20,"CZ0317",12,229,0.93
754,20,"CZ0317",13,47,0.19
755,20,"CZ0317",14,20,0.08
756,20,"CZ0317",15,26,0.11
757,20,"CZ0317",16,233,0.95
758,20,"CZ0317",17,10,0.04
759,20,"CZ0317",18,9,0.04
760,20,"CZ0317",19,73,0.30
761,20,"CZ0317",21,19,0.08
762,20,"CZ0317",22,15,0.06
763,20,"CZ0317",23,9,0.04
764,20,"CZ0317",24,611,2.48
765,20,"CZ0317",25,189,0.77
766,20,"CZ0317",26,2993,12.15
767,20,"CZ0317",27,3420,13.89
768,20,"CZ0317",28,2108,8.56
769,20,"CZ0317",29,18,0.07
770,20,"CZ0317",30,5657,22.97
771,20,"CZ0317",31,69,0.28
772,20,"CZ0317",32,16,0.06
773,20,"CZ0317",33,8,0.03
774,20,"CZ0317",34,142,0.58
775,20,"CZ0317",35,50,0.20
776,20,"CZ0317",36,118,0.48
777,20,"CZ0317",37,127,0.52
778,20,"CZ0317",38,3,0.01
779,20,"CZ0317",39,1204,4.89
780,20,"CZ0317",40,100,0.41
781,21,"CZ0321",1,22,0.18
782,21,"CZ0321",2,49,0.39
783,21,"CZ0321",3,34,0.27
784,21,"CZ0321",4,15,0.12
785,21,"CZ0321",5,1794,14.40
786,21,"CZ0321",6,263,2.11
787,21,"CZ0321",7,609,4.89
788,21,"CZ0321",8,10,0.08
789,21,"CZ0321",9,1139,9.14
790,21,"CZ0321",10,22,0.18
791,21,"CZ0321",11,36,0.29
792,21,"CZ0321",12,125,1.00
793,21,"CZ0321",13,19,0.15
794,21,"CZ0321",14,10,0.08
795,21,"CZ0321",15,12,0.10
796,21,"CZ0321",16,91,0.73
797,21,"CZ0321",17,5,0.04
798,21,"CZ0321",18,4,0.03
799,21,"CZ0321",19,69,0.55
800,21,"CZ0321",21,2,0.02
801,21,"CZ0321",22,14,0.11
802,21,"CZ0321",23,8,0.06
803,21,"CZ0321",24,224,1.80
804,21,"CZ0321",25,48,0.39
805,21,"CZ0321",26,1242,9.97
806,21,"CZ0321",27,1302,10.45
807,21,"CZ0321",28,1255,10.08
808,21,"CZ0321",29,6,0.05
809,21,"CZ0321",30,3006,24.13
810,21,"CZ0321",31,73,0.59
811,21,"CZ0321",32,4,0.03
812,21,"CZ0321",33,6,0.05
813,21,"CZ0321",34,155,1.24
814,21,"CZ0321",35,20,0.16
815,21,"CZ0321",36,26,0.21
816,21,"CZ0321",37,33,0.26
817,21,"CZ0321",38,3,0.02
818,21,"CZ0321",39,651,5.23
819,21,"CZ0321",40,49,0.39
820,22,"CZ0322",1,27,0.14
821,22,"CZ0322",2,76,0.38
822,22,"CZ0322",3,48,0.24
823,22,"CZ0322",4,44,0.22
824,22,"CZ0322",5,3015,15.09
825,22,"CZ0322",6,375,1.88
826,22,"CZ0322",7,852,4.26
827,22,"CZ0322",8,10,0.05
828,22,"CZ0322",9,1520,7.61
829,22,"CZ0322",10,43,0.22
830,22,"CZ0322",11,32,0.16
831,22,"CZ0322",12,188,0.94
832,22,"CZ0322",13,45,0.23
833,22,"CZ0322",14,16,0.08
834,22,"CZ0322",15,28,0.14
835,22,"CZ0322",16,117,0.59
836,22,"CZ0322",17,15,0.08
837,22,"CZ0322",18,8,0.04
838,22,"CZ0322",19,109,0.55
839,22,"CZ0322",21,7,0.04
840,22,"CZ0322",22,13,0.07
841,22,"CZ0322",23,19,0.10
842,22,"CZ0322",24,410,2.05
843,22,"CZ0322",25,67,0.34
844,22,"CZ0322",26,2030,10.16
845,22,"CZ0322",27,2399,12.00
846,22,"CZ0322",28,1957,9.79
847,22,"CZ0322",29,18,0.09
848,22,"CZ0322",30,4881,24.42
849,22,"CZ0322",31,86,0.43
850,22,"CZ0322",32,4,0.02
851,22,"CZ0322",33,6,0.03
852,22,"CZ0322",34,127,0.64
853,22,"CZ0322",35,13,0.07
854,22,"CZ0322",36,41,0.21
855,22,"CZ0322",37,84,0.42
856,22,"CZ0322",38,3,0.02
857,22,"CZ0322",39,1158,5.79
858,22,"CZ0322",40,94,0.47
859,23,"CZ0323",1,64,0.15
860,23,"CZ0323",2,160,0.36
861,23,"CZ0323",3,130,0.29
862,23,"CZ0323",4,22,0.05
863,23,"CZ0323",5,7473,16.95
864,23,"CZ0323",6,588,1.33
865,23,"CZ0323",7,1652,3.75
866,23,"CZ0323",8,21,0.05
867,23,"CZ0323",9,2718,6.16
868,23,"CZ0323",10,86,0.20
869,23,"CZ0323",11,56,0.13
870,23,"CZ0323",12,368,0.83
871,23,"CZ0323",13,74,0.17
872,23,"CZ0323",14,25,0.06
873,23,"CZ0323",15,44,0.10
874,23,"CZ0323",16,324,0.73
875,23,"CZ0323",17,15,0.03
876,23,"CZ0323",18,16,0.04
877,23,"CZ0323",19,573,1.30
878,23,"CZ0323",21,8,0.02
879,23,"CZ0323",22,39,0.09
880,23,"CZ0323",23,21,0.05
881,23,"CZ0323",24,1146,2.60
882,23,"CZ0323",25,303,0.69
883,23,"CZ0323",26,5626,12.76
884,23,"CZ0323",27,6044,13.71
885,23,"CZ0323",28,4194,9.51
886,23,"CZ0323",29,31,0.07
887,23,"CZ0323",30,9221,20.91
888,23,"CZ0323",31,227,0.51
889,23,"CZ0323",32,6,0.01
890,23,"CZ0323",33,14,0.03
891,23,"CZ0323",34,224,0.51
892,23,"CZ0323",35,63,0.14
893,23,"CZ0323",36,121,0.27
894,23,"CZ0323",37,187,0.42
895,23,"CZ0323",38,3,0.01
896,23,"CZ0323",39,2003,4.54
897,23,"CZ0323",40,205,0.46
898,24,"CZ0324",1,28,0.21
899,24,"CZ0324",2,67,0.50
900,24,"CZ0324",3,33,0.25
901,24,"CZ0324",4,18,0.14
902,24,"CZ0324",5,1800,13.54
903,24,"CZ0324",6,287,2.16
904,24,"CZ0324",7,617,4.64
905,24,"CZ0324",8,11,0.08
906,24,"CZ0324",9,1276,9.60
907,24,"CZ0324",10,37,0.28
908,24,"CZ0324",11,45,0.34
909,24,"CZ0324",12,177,1.33
910,24,"CZ0324",13,44,0.33
911,24,"CZ0324",14,12,0.09
912,24,"CZ0324",15,18,0.14
913,24,"CZ0324",16,99,0.74
914,24,"CZ0324",17,5,0.04
915,24,"CZ0324",18,5,0.04
916,24,"CZ0324",19,118,0.89
917,24,"CZ0324",21,6,0.05
918,24,"CZ0324",22,7,0.05
919,24,"CZ0324",23,8,0.06
920,24,"CZ0324",24,291,2.19
921,24,"CZ0324",25,90,0.68
922,24,"CZ0324",26,1439,10.82
923,24,"CZ0324",27,1547,11.63
924,24,"CZ0324",28,1229,9.24
925,24,"CZ0324",29,15,0.11
926,24,"CZ0324",30,3178,23.90
927,24,"CZ0324",31,84,0.63
928,24,"CZ0324",32,4,0.03
929,24,"CZ0324",33,5,0.04
930,24,"CZ0324",34,112,0.84
931,24,"CZ0324",35,24,0.18
932,24,"CZ0324",36,25,0.19
933,24,"CZ0324",37,34,0.26
934,24,"CZ0324",38,0,0.00
935,24,"CZ0324",39,446,3.35
936,24,"CZ0324",40,57,0.43
937,25,"CZ0325",1,26,0.16
938,25,"CZ0325",2,82,0.49
939,25,"CZ0325",3,54,0.32
940,25,"CZ0325",4,7,0.04
941,25,"CZ0325",5,2851,17.00
942,25,"CZ0325",6,320,1.91
943,25,"CZ0325",7,637,3.80
944,25,"CZ0325",8,7,0.04
945,25,"CZ0325",9,1440,8.59
946,25,"CZ0325",10,41,0.24
947,25,"CZ0325",11,42,0.25
948,25,"CZ0325",12,189,1.13
949,25,"CZ0325",13,33,0.20
950,25,"CZ0325",14,15,0.09
951,25,"CZ0325",15,34,0.20
952,25,"CZ0325",16,112,0.67
953,25,"CZ0325",17,8,0.05
954,25,"CZ0325",18,2,0.01
955,25,"CZ0325",19,170,1.01
956,25,"CZ0325",21,3,0.02
957,25,"CZ0325",22,16,0.10
958,25,"CZ0325",23,9,0.05
959,25,"CZ0325",24,321,1.91
960,25,"CZ0325",25,75,0.45
961,25,"CZ0325",26,1779,10.61
962,25,"CZ0325",27,2050,12.23
963,25,"CZ0325",28,1626,9.70
964,25,"CZ0325",29,19,0.11
965,25,"CZ0325",30,3708,22.11
966,25,"CZ0325",31,157,0.94
967,25,"CZ0325",32,3,0.02
968,25,"CZ0325",33,9,0.05
969,25,"CZ0325",34,135,0.81
970,25,"CZ0325",35,35,0.21
971,25,"CZ0325",36,47,0.28
972,25,"CZ0325",37,59,0.35
973,25,"CZ0325",38,1,0.01
974,25,"CZ0325",39,570,3.40
975,25,"CZ0325",40,76,0.45
976,26,"CZ0326",1,15,0.15
977,26,"CZ0326",2,34,0.33
978,26,"CZ0326",3,35,0.34
979,26,"CZ0326",4,11,0.11
980,26,"CZ0326",5,1747,16.96
981,26,"CZ0326",6,217,2.11
982,26,"CZ0326",7,416,4.04
983,26,"CZ0326",8,6,0.06
984,26,"CZ0326",9,1081,10.49
985,26,"CZ0326",10,19,0.18
986,26,"CZ0326",11,17,0.17
987,26,"CZ0326",12,107,1.04
988,26,"CZ0326",13,23,0.22
989,26,"CZ0326",14,10,0.10
990,26,"CZ0326",15,14,0.14
991,26,"CZ0326",16,75,0.73
992,26,"CZ0326",17,4,0.04
993,26,"CZ0326",18,6,0.06
994,26,"CZ0326",19,75,0.73
995,26,"CZ0326",21,3,0.03
996,26,"CZ0326",22,13,0.13
997,26,"CZ0326",23,15,0.15
998,26,"CZ0326",24,212,2.06
999,26,"CZ0326",25,57,0.55
1000,26,"CZ0326",26,1029,9.99
1001,26,"CZ0326",27,1208,11.72
1002,26,"CZ0326",28,926,8.99
1003,26,"CZ0326",29,7,0.07
1004,26,"CZ0326",30,2391,23.21
1005,26,"CZ0326",31,48,0.47
1006,26,"CZ0326",32,2,0.02
1007,26,"CZ0326",33,7,0.07
1008,26,"CZ0326",34,87,0.84
1009,26,"CZ0326",35,20,0.19
1010,26,"CZ0326",36,27,0.26
1011,26,"CZ0326",37,39,0.38
1012,26,"CZ0326",38,0,0.00
1013,26,"CZ0326",39,240,2.33
1014,26,"CZ0326",40,60,0.58
1015,27,"CZ0327",1,8,0.09
1016,27,"CZ0327",2,20,0.23
1017,27,"CZ0327",3,28,0.32
1018,27,"CZ0327",4,4,0.05
1019,27,"CZ0327",5,925,10.45
1020,27,"CZ0327",6,205,2.32
1021,27,"CZ0327",7,418,4.72
1022,27,"CZ0327",8,6,0.07
1023,27,"CZ0327",9,1044,11.80
1024,27,"CZ0327",10,24,0.27
1025,27,"CZ0327",11,27,0.31
1026,27,"CZ0327",12,103,1.16
1027,27,"CZ0327",13,20,0.23
1028,27,"CZ0327",14,8,0.09
1029,27,"CZ0327",15,12,0.14
1030,27,"CZ0327",16,57,0.64
1031,27,"CZ0327",17,7,0.08
1032,27,"CZ0327",18,3,0.03
1033,27,"CZ0327",19,57,0.64
1034,27,"CZ0327",21,1,0.01
1035,27,"CZ0327",22,5,0.06
1036,27,"CZ0327",23,5,0.06
1037,27,"CZ0327",24,192,2.17
1038,27,"CZ0327",25,24,0.27
1039,27,"CZ0327",26,742,8.38
1040,27,"CZ0327",27,1095,12.37
1041,27,"CZ0327",28,880,9.94
1042,27,"CZ0327",29,5,0.06
1043,27,"CZ0327",30,2514,28.41
1044,27,"CZ0327",31,27,0.31
1045,27,"CZ0327",32,5,0.06
1046,27,"CZ0327",33,3,0.03
1047,27,"CZ0327",34,40,0.45
1048,27,"CZ0327",35,21,0.24
1049,27,"CZ0327",36,26,0.29
1050,27,"CZ0327",37,24,0.27
1051,27,"CZ0327",38,1,0.01
1052,27,"CZ0327",39,224,2.53
1053,27,"CZ0327",40,40,0.45
1054,28,"CZ0411",1,23,0.14
1055,28,"CZ0411",2,59,0.36
1056,28,"CZ0411",3,56,0.34
1057,28,"CZ0411",4,8,0.05
1058,28,"CZ0411",5,1718,10.54
1059,28,"CZ0411",6,308,1.89
1060,28,"CZ0411",7,692,4.25
1061,28,"CZ0411",8,16,0.10
1062,28,"CZ0411",9,1338,8.21
1063,28,"CZ0411",10,41,0.25
1064,28,"CZ0411",11,43,0.26
1065,28,"CZ0411",12,163,1.00
1066,28,"CZ0411",13,32,0.20
1067,28,"CZ0411",14,11,0.07
1068,28,"CZ0411",15,30,0.18
1069,28,"CZ0411",16,151,0.93
1070,28,"CZ0411",17,8,0.05
1071,28,"CZ0411",18,3,0.02
1072,28,"CZ0411",19,210,1.29
1073,28,"CZ0411",21,5,0.03
1074,28,"CZ0411",22,17,0.10
1075,28,"CZ0411",23,6,0.04
1076,28,"CZ0411",24,339,2.08
1077,28,"CZ0411",25,44,0.27
1078,28,"CZ0411",26,1461,8.96
1079,28,"CZ0411",27,2177,13.36
1080,28,"CZ0411",28,1993,12.23
1081,28,"CZ0411",29,15,0.09
1082,28,"CZ0411",30,4422,27.13
1083,28,"CZ0411",31,39,0.24
1084,28,"CZ0411",32,4,0.02
1085,28,"CZ0411",33,6,0.04
1086,28,"CZ0411",34,152,0.93
1087,28,"CZ0411",35,35,0.21
1088,28,"CZ0411",36,29,0.18
1089,28,"CZ0411",37,61,0.37
1090,28,"CZ0411",38,2,0.01
1091,28,"CZ0411",39,508,3.12
1092,28,"CZ0411",40,75,0.46
1093,29,"CZ0412",1,30,0.13
1094,29,"CZ0412",2,85,0.37
1095,29,"CZ0412",3,92,0.40
1096,29,"CZ0412",4,23,0.10
1097,29,"CZ0412",5,3036,13.09
1098,29,"CZ0412",6,507,2.19
1099,29,"CZ0412",7,903,3.89
1100,29,"CZ0412",8,44,0.19
1101,29,"CZ0412",9,1568,6.76
1102,29,"CZ0412",10,77,0.33
1103,29,"CZ0412",11,39,0.17
1104,29,"CZ0412",12,286,1.23
1105,29,"CZ0412",13,72,0.31
1106,29,"CZ0412",14,22,0.09
1107,29,"CZ0412",15,16,0.07
1108,29,"CZ0412",16,217,0.94
1109,29,"CZ0412",17,47,0.20
1110,29,"CZ0412",18,10,0.04
1111,29,"CZ0412",19,184,0.79
1112,29,"CZ0412",21,7,0.03
1113,29,"CZ0412",22,32,0.14
1114,29,"CZ0412",23,22,0.09
1115,29,"CZ0412",24,518,2.23
1116,29,"CZ0412",25,112,0.48
1117,29,"CZ0412",26,2550,10.99
1118,29,"CZ0412",27,2941,12.68
1119,29,"CZ0412",28,2532,10.91
1120,29,"CZ0412",29,28,0.12
1121,29,"CZ0412",30,5962,25.70
1122,29,"CZ0412",31,37,0.16
1123,29,"CZ0412",32,15,0.06
1124,29,"CZ0412",33,6,0.03
1125,29,"CZ0412",34,184,0.79
1126,29,"CZ0412",35,26,0.11
1127,29,"CZ0412",36,91,0.39
1128,29,"CZ0412",37,136,0.59
1129,29,"CZ0412",38,1,0.00
1130,29,"CZ0412",39,616,2.66
1131,29,"CZ0412",40,124,0.53
1132,30,"CZ0413",1,88,0.63
1133,30,"CZ0413",2,64,0.46
1134,30,"CZ0413",3,54,0.38
1135,30,"CZ0413",4,11,0.08
1136,30,"CZ0413",5,1382,9.85
1137,30,"CZ0413",6,345,2.46
1138,30,"CZ0413",7,674,4.80
1139,30,"CZ0413",8,16,0.11
1140,30,"CZ0413",9,1028,7.32
1141,30,"CZ0413",10,62,0.44
1142,30,"CZ0413",11,49,0.35
1143,30,"CZ0413",12,164,1.17
1144,30,"CZ0413",13,43,0.31
1145,30,"CZ0413",14,20,0.14
1146,30,"CZ0413",15,25,0.18
1147,30,"CZ0413",16,128,0.91
1148,30,"CZ0413",17,25,0.18
1149,30,"CZ0413",18,12,0.09
1150,30,"CZ0413",19,86,0.61
1151,30,"CZ0413",21,5,0.04
1152,30,"CZ0413",22,16,0.11
1153,30,"CZ0413",23,9,0.06
1154,30,"CZ0413",24,269,1.92
1155,30,"CZ0413",25,86,0.61
1156,30,"CZ0413",26,1222,8.71
1157,30,"CZ0413",27,1481,10.55
1158,30,"CZ0413",28,1922,13.69
1159,30,"CZ0413",29,17,0.12
1160,30,"CZ0413",30,4094,29.17
1161,30,"CZ0413",31,29,0.21
1162,30,"CZ0413",32,8,0.06
1163,30,"CZ0413",33,5,0.04
1164,30,"CZ0413",34,101,0.72
1165,30,"CZ0413",35,29,0.21
1166,30,"CZ0413",36,39,0.28
1167,30,"CZ0413",37,67,0.48
1168,30,"CZ0413",38,4,0.03
1169,30,"CZ0413",39,278,1.98
1170,30,"CZ0413",40,80,0.57
1171,31,"CZ0421",1,26,0.11
1172,31,"CZ0421",2,132,0.57
1173,31,"CZ0421",3,77,0.33
1174,31,"CZ0421",4,18,0.08
1175,31,"CZ0421",5,2534,10.93
1176,31,"CZ0421",6,534,2.30
1177,31,"CZ0421",7,894,3.86
1178,31,"CZ0421",8,113,0.49
1179,31,"CZ0421",9,1902,8.21
1180,31,"CZ0421",10,73,0.31
1181,31,"CZ0421",11,78,0.34
1182,31,"CZ0421",12,300,1.29
1183,31,"CZ0421",13,71,0.31
1184,31,"CZ0421",14,36,0.16
1185,31,"CZ0421",15,36,0.16
1186,31,"CZ0421",16,203,0.88
1187,31,"CZ0421",17,17,0.07
1188,31,"CZ0421",18,10,0.04
1189,31,"CZ0421",19,114,0.49
1190,31,"CZ0421",21,11,0.05
1191,31,"CZ0421",22,19,0.08
1192,31,"CZ0421",23,30,0.13
1193,31,"CZ0421",24,452,1.95
1194,31,"CZ0421",25,123,0.53
1195,31,"CZ0421",26,2013,8.69
1196,31,"CZ0421",27,2655,11.46
1197,31,"CZ0421",28,2764,11.93
1198,31,"CZ0421",29,19,0.08
1199,31,"CZ0421",30,6745,29.10
1200,31,"CZ0421",31,39,0.17
1201,31,"CZ0421",32,16,0.07
1202,31,"CZ0421",33,21,0.09
1203,31,"CZ0421",34,185,0.80
1204,31,"CZ0421",35,30,0.13
1205,31,"CZ0421",36,47,0.20
1206,31,"CZ0421",37,94,0.41
1207,31,"CZ0421",38,6,0.03
1208,31,"CZ0421",39,540,2.33
1209,31,"CZ0421",40,200,0.86
1210,32,"CZ0422",1,17,0.09
1211,32,"CZ0422",2,97,0.52
1212,32,"CZ0422",3,60,0.32
1213,32,"CZ0422",4,13,0.07
1214,32,"CZ0422",5,2072,11.20
1215,32,"CZ0422",6,498,2.69
1216,32,"CZ0422",7,681,3.68
1217,32,"CZ0422",8,46,0.25
1218,32,"CZ0422",9,1685,9.11
1219,32,"CZ0422",10,64,0.35
1220,32,"CZ0422",11,44,0.24
1221,32,"CZ0422",12,223,1.21
1222,32,"CZ0422",13,51,0.28
1223,32,"CZ0422",14,24,0.13
1224,32,"CZ0422",15,40,0.22
1225,32,"CZ0422",16,161,0.87
1226,32,"CZ0422",17,11,0.06
1227,32,"CZ0422",18,8,0.04
1228,32,"CZ0422",19,200,1.08
1229,32,"CZ0422",21,4,0.02
1230,32,"CZ0422",22,14,0.08
1231,32,"CZ0422",23,22,0.12
1232,32,"CZ0422",24,359,1.94
1233,32,"CZ0422",25,93,0.50
1234,32,"CZ0422",26,1380,7.46
1235,32,"CZ0422",27,1965,10.62
1236,32,"CZ0422",28,2316,12.52
1237,32,"CZ0422",29,26,0.14
1238,32,"CZ0422",30,5491,29.69
1239,32,"CZ0422",31,25,0.14
1240,32,"CZ0422",32,7,0.04
1241,32,"CZ0422",33,6,0.03
1242,32,"CZ0422",34,152,0.82
1243,32,"CZ0422",35,19,0.10
1244,32,"CZ0422",36,120,0.65
1245,32,"CZ0422",37,71,0.38
1246,32,"CZ0422",38,6,0.03
1247,32,"CZ0422",39,324,1.75
1248,32,"CZ0422",40,101,0.55
1249,33,"CZ0423",1,37,0.15
1250,33,"CZ0423",2,172,0.71
1251,33,"CZ0423",3,71,0.29
1252,33,"CZ0423",4,16,0.07
1253,33,"CZ0423",5,3793,15.57
1254,33,"CZ0423",6,462,1.90
1255,33,"CZ0423",7,810,3.33
1256,33,"CZ0423",8,22,0.09
1257,33,"CZ0423",9,2453,10.07
1258,33,"CZ0423",10,75,0.31
1259,33,"CZ0423",11,43,0.18
1260,33,"CZ0423",12,230,0.94
1261,33,"CZ0423",13,64,0.26
1262,33,"CZ0423",14,37,0.15
1263,33,"CZ0423",15,48,0.20
1264,33,"CZ0423",16,210,0.86
1265,33,"CZ0423",17,16,0.07
1266,33,"CZ0423",18,11,0.05
1267,33,"CZ0423",19,151,0.62
1268,33,"CZ0423",21,8,0.03
1269,33,"CZ0423",22,34,0.14
1270,33,"CZ0423",23,22,0.09
1271,33,"CZ0423",24,488,2.00
1272,33,"CZ0423",25,151,0.62
1273,33,"CZ0423",26,2119,8.70
1274,33,"CZ0423",27,3299,13.55
1275,33,"CZ0423",28,1926,7.91
1276,33,"CZ0423",29,24,0.10
1277,33,"CZ0423",30,6245,25.64
1278,33,"CZ0423",31,32,0.13
1279,33,"CZ0423",32,15,0.06
1280,33,"CZ0423",33,19,0.08
1281,33,"CZ0423",34,195,0.80
1282,33,"CZ0423",35,23,0.09
1283,33,"CZ0423",36,76,0.31
1284,33,"CZ0423",37,96,0.39
1285,33,"CZ0423",38,3,0.01
1286,33,"CZ0423",39,752,3.09
1287,33,"CZ0423",40,106,0.44
1288,34,"CZ0424",1,19,0.11
1289,34,"CZ0424",2,88,0.53
1290,34,"CZ0424",3,41,0.25
1291,34,"CZ0424",4,15,0.09
1292,34,"CZ0424",5,2091,12.57
1293,34,"CZ0424",6,429,2.58
1294,34,"CZ0424",7,695,4.18
1295,34,"CZ0424",8,43,0.26
1296,34,"CZ0424",9,1833,11.02
1297,34,"CZ0424",10,57,0.34
1298,34,"CZ0424",11,60,0.36
1299,34,"CZ0424",12,182,1.09
1300,34,"CZ0424",13,39,0.23
1301,34,"CZ0424",14,30,0.18
1302,34,"CZ0424",15,23,0.14
1303,34,"CZ0424",16,137,0.82
1304,34,"CZ0424",17,34,0.20
1305,34,"CZ0424",18,5,0.03
1306,34,"CZ0424",19,136,0.82
1307,34,"CZ0424",21,9,0.05
1308,34,"CZ0424",22,15,0.09
1309,34,"CZ0424",23,18,0.11
1310,34,"CZ0424",24,256,1.54
1311,34,"CZ0424",25,76,0.46
1312,34,"CZ0424",26,1217,7.32
1313,34,"CZ0424",27,1692,10.17
1314,34,"CZ0424",28,1703,10.24
1315,34,"CZ0424",29,14,0.08
1316,34,"CZ0424",30,4986,29.98
1317,34,"CZ0424",31,23,0.14
1318,34,"CZ0424",32,7,0.04
1319,34,"CZ0424",33,1,0.01
1320,34,"CZ0424",34,121,0.73
1321,34,"CZ0424",35,38,0.23
1322,34,"CZ0424",36,43,0.26
1323,34,"CZ0424",37,59,0.35
1324,34,"CZ0424",38,0,0.00
1325,34,"CZ0424",39,336,2.02
1326,34,"CZ0424",40,60,0.36
1327,35,"CZ0425",1,25,0.15
1328,35,"CZ0425",2,117,0.69
1329,35,"CZ0425",3,44,0.26
1330,35,"CZ0425",4,11,0.06
1331,35,"CZ0425",5,1857,10.91
1332,35,"CZ0425",6,383,2.25
1333,35,"CZ0425",7,581,3.41
1334,35,"CZ0425",8,36,0.21
1335,35,"CZ0425",9,1627,9.55
1336,35,"CZ0425",10,82,0.48
1337,35,"CZ0425",11,39,0.23
1338,35,"CZ0425",12,159,0.93
1339,35,"CZ0425",13,40,0.23
1340,35,"CZ0425",14,23,0.14
1341,35,"CZ0425",15,18,0.11
1342,35,"CZ0425",16,165,0.97
1343,35,"CZ0425",17,9,0.05
1344,35,"CZ0425",18,11,0.06
1345,35,"CZ0425",19,94,0.55
1346,35,"CZ0425",21,2,0.01
1347,35,"CZ0425",22,22,0.13
1348,35,"CZ0425",23,14,0.08
1349,35,"CZ0425",24,340,2.00
1350,35,"CZ0425",25,100,0.59
1351,35,"CZ0425",26,1215,7.14
1352,35,"CZ0425",27,1722,10.11
1353,35,"CZ0425",28,2060,12.10
1354,35,"CZ0425",29,21,0.12
1355,35,"CZ0425",30,5571,32.72
1356,35,"CZ0425",31,29,0.17
1357,35,"CZ0425",32,6,0.04
1358,35,"CZ0425",33,3,0.02
1359,35,"CZ0425",34,138,0.81
1360,35,"CZ0425",35,30,0.18
1361,35,"CZ0425",36,32,0.19
1362,35,"CZ0425",37,55,0.32
1363,35,"CZ0425",38,3,0.02
1364,35,"CZ0425",39,260,1.53
1365,35,"CZ0425",40,84,0.49
1366,36,"CZ0426",1,25,0.12
1367,36,"CZ0426",2,94,0.45
1368,36,"CZ0426",3,51,0.25
1369,36,"CZ0426",4,7,0.03
1370,36,"CZ0426",5,2681,12.95
1371,36,"CZ0426",6,473,2.28
1372,36,"CZ0426",7,684,3.30
1373,36,"CZ0426",8,23,0.11
1374,36,"CZ0426",9,1847,8.92
1375,36,"CZ0426",10,96,0.46
1376,36,"CZ0426",11,65,0.31
1377,36,"CZ0426",12,247,1.19
1378,36,"CZ0426",13,31,0.15
1379,36,"CZ0426",14,30,0.14
1380,36,"CZ0426",15,25,0.12
1381,36,"CZ0426",16,210,1.01
1382,36,"CZ0426",17,7,0.03
1383,36,"CZ0426",18,5,0.02
1384,36,"CZ0426",19,147,0.71
1385,36,"CZ0426",21,8,0.04
1386,36,"CZ0426",22,24,0.12
1387,36,"CZ0426",23,12,0.06
1388,36,"CZ0426",24,496,2.40
1389,36,"CZ0426",25,117,0.57
1390,36,"CZ0426",26,1657,8.00
1391,36,"CZ0426",27,2199,10.62
1392,36,"CZ0426",28,2609,12.60
1393,36,"CZ0426",29,14,0.07
1394,36,"CZ0426",30,5946,28.72
1395,36,"CZ0426",31,33,0.16
1396,36,"CZ0426",32,9,0.04
1397,36,"CZ0426",33,7,0.03
1398,36,"CZ0426",34,168,0.81
1399,36,"CZ0426",35,26,0.13
1400,36,"CZ0426",36,49,0.24
1401,36,"CZ0426",37,81,0.39
1402,36,"CZ0426",38,2,0.01
1403,36,"CZ0426",39,397,1.92
1404,36,"CZ0426",40,103,0.50
1405,37,"CZ0427",1,74,0.35
1406,37,"CZ0427",2,91,0.43
1407,37,"CZ0427",3,56,0.26
1408,37,"CZ0427",4,5,0.02
1409,37,"CZ0427",5,2668,12.51
1410,37,"CZ0427",6,469,2.20
1411,37,"CZ0427",7,630,2.95
1412,37,"CZ0427",8,22,0.10
1413,37,"CZ0427",9,1661,7.79
1414,37,"CZ0427",10,110,0.52
1415,37,"CZ0427",11,50,0.23
1416,37,"CZ0427",12,194,0.91
1417,37,"CZ0427",13,52,0.24
1418,37,"CZ0427",14,27,0.13
1419,37,"CZ0427",15,48,0.23
1420,37,"CZ0427",16,219,1.03
1421,37,"CZ0427",17,8,0.04
1422,37,"CZ0427",18,9,0.04
1423,37,"CZ0427",19,339,1.59
1424,37,"CZ0427",21,4,0.02
1425,37,"CZ0427",22,23,0.11
1426,37,"CZ0427",23,9,0.04
1427,37,"CZ0427",24,495,2.32
1428,37,"CZ0427",25,105,0.49
1429,37,"CZ0427",26,2146,10.06
1430,37,"CZ0427",27,2831,13.27
1431,37,"CZ0427",28,2408,11.29
1432,37,"CZ0427",29,18,0.08
1433,37,"CZ0427",30,5754,26.98
